# TPSA data calculated using Daylight tools and Ertl's contrib program tpsa.c
CCC[N+](CCC)(CCC)CC1=CC=CC=C1,0.00
CC1=CC(=C(CC(=O)C2=CC=CC=C2)C(=C1)C)C,17.07
COC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,9.23
CCC(CC)(CC)[CH](OC(=O)C1=C(C=CC=C1)C(O)=O)C2=CC=CC=C2,63.60
CC(=O)C(CC1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,17.07
O=S(=O)(CC1=CC=CC=C1)CC2=CC=CC=C2,34.14
CC(C)(C)OC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,26.30
N#CC(CC1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,23.79
CC(=CC1=CC=CC=C1)C2=CC=CC=C2,0.00
N#C[CH](CC1=CC=CC=C1)C2=CC=CC=C2,23.79
C[C](O)([CH](C(O)=O)C1=CC=CC=C1)C2=CC=CC=C2,57.53
C[CH]([CH](C(O)=O)C1=CC=CC=C1)C2=CC=CC=C2,37.30
ON=CC1=CC=C(Cl)C=C1,32.59
COC(C1=CC=CC=C1)C2=CC=CC=C2,9.23
O=C(NC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,29.10
C[N+](C)(CC1=CC=CC=C1)CC2=CC=CC=C2,0.00
C1C(=[O+][Cu]2([O+]=C(CC(=[O+]2)C3=CC=CC=C3)C=CC4=CC=CC=C4)[O+]=C1C5=CC=CC=C5)C=CC6=CC=CC=C6,45.20
ON=CC1=CC2=C(OCO2)C=C1,51.05
CCOC(=O)C(NC(=O)C1=CC=CC=C1)C(=O)OCC,81.70
NC1=CC=C(Cl)N=C1,38.91
C1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,3.24
CCOC(=O)C1=C(O)C2=CC=C(Cl)C(=C2N=C1)C,59.42
CCN(CC)C(=O)C=CC1=CC=CC=C1,20.31
C[N+](C)(C)CC1=CC=C(C=C1)[N+]([O-])=O,43.14
C[N+](C)(C)CC1=CC=CC(=C1)[N+]([O-])=O,43.14
O=C(C[CH](N1CCCCC1)C2=CC=CC=C2)C3=CC=CC=C3,20.31
COC(N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,12.47
CN(C)CCC(=O)C1=CC=CC=C1,20.31
CCCCN(CCCC)C(C)=O,20.31
CC1=C(CO)C=CC=C1,20.23
CCN(CC)CCC(=O)OC,29.54
Cl[CH](CC1=CC=CC=C1)C2=CC=CC=C2,0.00
CC(C)CC(=O)CC(C)=O,34.14
CCN(CC)CCC#N,27.03
COC1=CC=C(CC#N)C=C1,33.02
CN(CC1=CC=CC=C1)C2=CC=CC=C2,3.24
COC1=CC=C(C=C1)C(C)(C)C#N,33.02
CCC(CC)([CH](O)C1=CC=CC=C1)C2=CC=CC=C2,20.23
CC(OC(=O)C1=CC=CC=C1)=CC2=CC=CC=C2,26.30
CCN(CC)C(C)=O,20.31
CCCCO[CH](N1CCCCC1)C2=CC=CC=C2,12.47
CCCCCCCCN(CC)CC,3.24
CCO[CH](C)C1=CC=CC=C1,9.23
CCN(CC)C(=O)CC,20.31
CCCCOC(OCCCC)C1=CC=CC=C1,18.46
C[Si](C)(C)CC1=CC=CC=C1,0.00
CCN(CC)CCCCCCNC1=C2C=CC(=CC2=NC=C1)Cl,28.16
CC(=O)C1=CC(=C(O)C(=C1)C)C,37.30
CCOC(=O)C1=CC=C(C=C1)S(=O)(=O)N(CC)CC,63.68
CC(=O)C1=CC=NC=C1,29.96
CC1=C(C)C(=C(C[N+](C)(C)C)C(=C1)C)C,0.00
OCC(F)(F)C(F)F,20.23
OCC(F)(F)C(F)(F)C(F)(F)C(F)F,20.23
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,20.23
FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,52.60
CC(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,52.60
CC(C)(C)O[Si](OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)OC(C)(C)C,36.92
FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C1=C(C=CC=C1)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,52.60
CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,3.24
CCN1C2=C(SC3=C1C=CC=C3)C=CC=C2,3.24
CCN1C2=C(C=CC=C2)[S](=O)C3=C1C=CC(=C3)[N+]([O-])=O,63.45
CN1C2=C(C=CC=C2)S(=O)C3=C1C=CC=C3,20.31
ClCC(=O)C1=CC2=C(SC3=CC=CC=C3N2)C=C1,29.10
CC[N+]([O-])(CC)CCCN1C2=C(C=CC=C2)S(=O)C3=C1C=CC=C3,43.37
COC(=O)C1=C2NC3=CC=CC=C3SC2=CC=C1,38.33
CC(=O)N1C2=C(SC3=C1C=C(C=C3)C(=O)CCl)C=CC=C2,37.38
CC(=O)N1C2=C(SC3=C1C=CC4=C3C=CC=C4)C=CC=C2,20.31
S1C2=CC3=CC=CC=C3C=C2N=C1C4=CC=CC=C4,12.89
O=C1CSC2=C(N1)C=CC=C2,29.10
C1CN(CCO1)[Se][Se]N2CCOCC2,24.94
CCN(CC)N=O,32.67
CCCN(CCC)N=O,32.67
CC(C)CN(CC(C)C)N=O,32.67
CCCCN(CC)N=O,32.67
CCCC[CH](CC)CN(C[CH](CC)CCCC)N=O,32.67
CN(N=O)C1=CC=CC=C1,32.67
O=NN1CCCCC1,32.67
O=NN1CCOCC1,41.90
CCCCOC(=O)C=CC(=O)OCCCC,52.60
OC(=O)CBr,37.30
OC(=O)CCl,37.30
OC(=O)C=CC(=O)C1=CC=CC=C1,54.37
NC1=C(C=CC=C1)C(O)=O,63.32
OP(O)(=O)C1=CC=CC=C1,57.53
OS(=O)(=O)C1=CC=CC=C1,54.37
NC1=C(C=CC=C1)S(O)(=O)=O,80.39
OS(=O)(=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O,140.65
OC(=O)C1=CC=CC=C1,37.30
OC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O,80.44
CCCCC(=CC1=CC(=C(O)C(=C1)Cl)Cl)C(O)=O,57.53
OC(=O)C(CC1=CC=CC=C1)=CC2=CC(=C(O)C(=C2)I)I,57.53
CCCCC(=CC1=CC(=C(O)C(=C1)I)I)C(O)=O,57.53
CCCCCCC(=CC1=CC=C(O)C=C1)C(O)=O,57.53
OC(=O)C(=CC1=CC(=C(O)C(=C1)Br)Br)C2=CC=C(I)C=C2,57.53
OC(=O)C(=CC1=CC(=C(O)C(=C1)Cl)Cl)C2=CC=C(I)C=C2,57.53
OC(=O)C(=CC1=CC(=C(O)C(=C1)I)I)C2=CC=C(I)C=C2,57.53
CC(=CC1=CC=C(O)C=C1)C(O)=O,57.53
OC(=O)C(=CC1=C(O)C(=CC(=C1)Br)Br)C2=CC=CC=C2,57.53
OC(=O)C(=CC1=CC(=C(O)C(=C1)Br)Br)C2=CC=CC=C2,57.53
OC(=O)C(=CC1=CC(=C(O)C(=C1)Cl)Cl)C2=CC=CC=C2,57.53
OC(=O)C(=CC1=CC=CC(=C1)O)C2=CC=CC=C2,57.53
NC1=CC(=C(C=C1)C=CC2=C(C=C(N)C=C2)S(O)(=O)=O)S(O)(=O)=O,160.78
OS(=O)(=O)CCS(O)(=O)=O,108.74
O[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C(O)=O,127.45
OCC(O)=O,57.53
CC(C)[CH](Br)C(O)=O,37.30
NC1=C2C=CC=CC2=C(C=C1)S(O)(=O)=O,80.39
CCOC(=O)N(C1=CC=CC=C1)C2=CC3=C(C=C2)C(=CC(=C3)S(O)(=O)=O)O,104.14
CCOP(=O)(NC1=CC(=CC=C1)Cl)OCC,47.56
OC(=O)C1=CC=CC=N1,50.19
C[CH](Br)C(O)=O,37.30
C[CH](Cl)C(O)=O,37.30
OC(=O)CCCl,37.30
OC(=O)[CH](Br)CBr,37.30
OC(=O)C1=NC(=CC=C1)C(O)=O,87.49
OC(=O)C1=CC=C(N=C1)C(O)=O,87.49
OC(=O)C1=C(C=NC=C1)C(O)=O,87.49
CC(=O)C(O)=O,54.37
OC(=O)C1=C(O)C=CC=C1,57.53
OC(=O)C1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,143.81
OC(=O)C1=C(O)C(=CC=C1)[N+]([O-])=O,100.67
OC(=O)C1=CC(=CC=C1O)[N+]([O-])=O,100.67
CCC[CH](Br)C(O)=O,37.30
C[CH]1C[CH](C)C(=O)[CH](C1)[CH](O)CC2CC(=O)NC(=O)C2,83.47
C[CH]1OC=C2C(=C(C(O)=O)C(=O)C(=C2[CH]1C)C)O,83.83
CCCCOC(N)=O,52.32
CC1=C(NC(=O)OCCCl)C=CC=C1,38.33
ClCCOC(=O)NC1=CC=CC=C1,38.33
CCOC(=O)NCC=C,38.33
CC1=CC=C(S)C=C1,0.00
[O-][N+](=O)C1=CC(=C(SSC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1)[N+]([O-])=O,172.56
OC1(CCCC1)C#CC2(O)CCCC2,40.46
O=C(C1=CC=CC=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,17.07
CNCC(N)=O,55.12
O=C(C=CC1=CN=CC=C1)C2=CC=CC=C2,29.96
O=C(C=CC1=NC=CC=C1)C2=CC=CC=C2,29.96
C[CH]([CH](O)C1=CC=CC=N1)C(=O)C2=CC=CC=C2,50.19
CC[C](C)(O)C#C[C]1(O)CCCC[CH]1C,40.46
CC(=O)NC1=CC(=CC(=C1)C)C,29.10
OS(=O)(=O)C1=C2C(=O)C3=CC=CC(=C3C(=O)C2=CC=C1)S(O)(=O)=O,142.88
OS(=O)(=O)C1=C2C(=O)C3=C(C=CC=C3C(=O)C2=CC=C1)S(O)(=O)=O,142.88
[O-][N+](=O)C1=C(SSC2=C(C=CC=C2)[N+]([O-])=O)C=CC=C1,86.28
ClC1=CC=C(C=N1)N=CC2=CC=CC=C2,25.25
OC(=O)C1=C(NC(=O)NC2=C(C=CC=C2)C(O)=O)C=CC=C1,115.73
CC(C)(O)C1=CC=CC2=C(C=CC=C12)C(C)(C)O,40.46
COC(=N)CCOC(=O)C1=CC=CC=C1,59.38
CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C)C=C2,34.14
O=C(SSC(=O)C1=CC=CC=C1)C2=CC=CC=C2,34.14
CC(C)(CCC(O)=O)CCC(O)=O,74.60
OC(=O)CC1=CC=C(SSC2=CC=C(CC(O)=O)C=C2)C=C1,74.60
ClS(=O)(=O)C1=CC=C(OC2=CC=C(C=C2)S(Cl)(=O)=O)C=C1,77.51
OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1,74.60
CC(=O)C1=CC=C(OC2=CC=C(C=C2)C(C)=O)C=C1,43.37
CCCC(=O)OC1=C(C=CC=C1)C(O)=O,63.60
CC(C)C1=CC=C(C=CC(O)=O)C=C1,37.30
CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,89.26
NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,69.16
C[CH](O)C1=CC=C(OC2=CC=C(C=C2)[CH](C)O)C=C1,49.69
CCCCCCCCCCCC(=O)NC1=CC=C(SSC2=CC=C(NC(=O)CCCCCCCCCCC)C=C2)C=C1,58.20
CCSC(=N)CCCl,23.85
BrC1=CC=C(C=C1)C(=O)CCC(=O)C2=CC=C(Br)C=C2,34.14
CCCCCC(=O)OC1=C(C=CC=C1)C(O)=O,63.60
CC(=S)N1CCCCC1,3.24
CC(=O)C1=CC=CC2=C(C=CC=C12)C(C)=O,34.14
CCOC(=O)CCCCCN,52.32
CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=CC=C2,34.14
N[CH](CCCCCC[CH](N)C(O)=O)C(O)=O,126.64
SC1=C2C=CC=C(S)C2=CC=C1,0.00
CC(=C)C[C](C)(O)C1=C2C=CC=CC2=CC=C1,20.23
NC1=CC=C(C=C1)C(=O)C=CC2=NC=CC=C2,55.98
CN(C)CCC#N,27.03
CCOC(=O)C[CH](C(C)=O)C(=O)OCC,69.67
CCCC=C(C)C#CC1=CCCCC1,0.00
CC(=O)OCCC#N,50.09
CCOC(=O)N1CCCCC1,29.54
O=C(OCCC#N)C1=CC=CC=C1,50.09
C[C]12CCCC[CH]1C3=C(CCCC3)CC2,0.00
CC(=O)N1CCCCC1,20.31
C1CCC2=C(C1)C=CC3=C2CCCC3,0.00
CCCCOCOCCCC,18.46
COC(=O)CCCCCCCCCCS,26.30
CC(=O)C[CH](SCCSCCS[CH](CC(C)=O)C1=CC=CC=C1)C2=CC=CC=C2,34.14
CO[CH]([CH]([Hg]Br)C(=O)O[CH]1C[CH]2CC[C]1(C)C2(C)C)C3=CC=CC=C3,35.53
O=C(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,17.07
CC(C)CSC(C)=S,0.00
NC1=CC(=C(Cl)C=C1)Cl,26.02
OP(O)(F)=O,57.53
CC(=NNP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2)C3=CC=C(Cl)C=C3,59.92
NP(N)(=O)C1=CC=CC=C1,69.11
NC1=NC(=NC=N1)N,90.71
NS(N)(=O)=O,86.18
NN.OB1OB(O1)OB2OB(O)O2,138.65
O=P(NC1CCCCC1)(OC2=CC=CC=C2)OC3=CC=CC=C3,47.56
CCCCOP(=O)(N1CCOCC1)N2CCOCC2,51.24
CCO[P](N)(=O)C1=CC=CC=C1,52.32
CC1=NC(=NC(=N1)N)N,90.71
NNP(=S)(NN)C1=CC=CC=C1,76.10
NNC(=S)NNC1=CC=CC=C1,62.11
CCNS(=O)(=O)NCC,58.20
CC(=O)CC(C)(C)NNC(N)=S,67.15
O=P(NC1=CC=CC=C1)(NC2=CC=CC=C2)NC3=CC=CC=C3,53.16
OS(=O)(=O)N(S(O)(=O)=O)S(O)(=O)=O,166.35
NNC(=O)C(=O)NN,110.24
OC1=C(C=CC=C1)C=NNC(=O)NC2=NN=NN2,128.18
NC(=O)NNC(=O)NNC(N)=O,151.37
NC(=S)NN=CC1=CC=CC=C1,50.41
CC(=NNC(=S)NN=C(C)C1=CC=CC=C1)C2=CC=CC=C2,48.78
CC(=NN=C(C)C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,24.72
CCOC(=O)NC1=NN=NN1,92.79
CS(N)(=O)=O,60.16
CCOC(=O)NC(N)=O,81.42
N#CC1=C2C=CC=CC2=NC3=CC=CC=C13,36.68
ClC1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(Cl)C=C2,34.14
O=C(NCCCCCCNC(=O)C1=CC=CC=C1)C2=CC=CC=C2,58.20
O=C(C[CH](N1CCN(CC1)CC2=CC=CC=C2)C(=O)C3=CC=CC=C3)C4=CC=CC=C4,40.62
OC(=O)C1=CC=C(Cl)N=C1,50.19
OC1=C(C2CCCCC2)C(=O)C3=C(C=CC=C3)C1=O,54.37
O=C([CH](CC1=CC=CC=C1)N2CCCCC2)C3=CC=CC=C3,20.31
CCCCN(CCCC)CCCNC1=C2CCCCC2=NC3=C1C=CC=C3.OP(O)(O)=O,105.92
ClC1=CC(=C2NC(=CC2=C1)C3=CC=CC=C3)Cl,15.79
NNC1=C(C=CC=C1)C(O)=O,75.35
NC1=CC(=CC(=C1)N)[N+]([O-])=O,95.18
NC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,112.30
CC1(C)[CH]2CC[C]1(C)C(=O)C2=O,34.14
CC1=CC=CC(=C1N)[N+]([O-])=O,69.16
CCOC(OCC)C1=CC=CC=C1,18.46
NNC1=C(C=C(I)C=C1)C(O)=O,75.35
CC1=CC(=C(Br)C=C1)[N+]([O-])=O,43.14
BrC1=CC(=C2NC(=CC2=C1)C3=CC=CC=C3)Br,15.79
O=C1OC(=NC1=CC2=CC=CC=C2)C3=CC=CC=C3,38.66
C[CH]1CCOCO1,18.46
CC1=CC(=CC=C1I)[N+]([O-])=O,43.14
CC1=CC(=C(I)C=C1)[N+]([O-])=O,43.14
OC(=O)CCCC1=CC=CC=C1,37.30
CC1=CC(=C(O)C=C1)C(=O)C2=CC=CC=C2,37.30
CC1=C(O)C=CC(=C1)C(=O)C2=CC=CC=C2,37.30
OC(=O)C(=CC1=CC=CC=C1)C#N,61.09
CC(=O)NC1=C(C=C(I)C=C1)C(O)=O,66.40
NC1=C(Br)C=C(C=C1Cl)S(O)(=O)=O,80.39
OC(=O)CC1=CC2=C(C=CC=C2)C=C1,37.30
NC1=C(C=C(I)C=C1)C(O)=O,63.32
ClC1=CC=CC2=C1NNC2=O,48.65
CN1N=C(C)CC1=O,32.67
NC1=C(Br)C=CC=C1Br,26.02
CC(=O)NC1=CC(=CC(=C1)C)Br,29.10
CCOC(=O)CC1(O)CCCCC1,46.53
BrC1=CC(=CC(=C1)NNC2=CC(=CC(=C2)Br)Br)Br,24.06
CC1=C(NNC2=C(C)C=CC=C2)C=CC=C1,24.06
C1=CC=C(C=C1)C2=CC=C(C=C2)N=NC3=CC=C(C=C3)C4=CC=CC=C4,24.72
ClCC(=O)NC1=CC=CC=C1,29.10
O=C([CH]([CH](N1CCOCC1)C2=CC=CC=C2)N3CCOCC3)C4=CC=CC=C4,42.01
CN(N=O)S(=O)(=O)C1=CC=C(C)C=C1,66.81
O=C(NCC1=CC=CC=C1)C(=O)NCC2=CC=CC=C2,58.20
CC(=O)N([CH](C1=CC=CC=C1)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,37.38
C1=CC=C(C=C1)C=CC=CC2=CC=CC=C2,0.00
O=C(NC1CCCCC1)C(=O)NC2CCCCC2,58.20
O[CH]1CCN(CC2=CC=CC=C2)C1=O,40.54
O[CH]1CCN(C2CCCCC2)C1=O,40.54
CC(=O)N(CC(=O)N(CC(O)=O)C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,77.92
CCOC(=O)C(=O)N(CCC(O)=O)C1=CC=CC=C1,83.91
OC1=C(C=CC=C1)C2=NCCN2,44.62
BrCC(=O)[CH](Br)[CH](Br)C1=CC=CC=C1,17.07
OCCNCCNC(=O)C1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,167.87
COC(=O)[CH]1CN(CC2=CC=CC=C2)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(C)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(CC)C(=O)C1=O,63.68
CCCN1C[CH](C(=O)OCC)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(C(C)C)C(=O)C1=O,63.68
CCCCN1C[CH](C(=O)OCC)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(CC(C)C)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(C(=O)C1=O)C(C)(C)C,63.68
CCOC(=O)[CH]1CN(C(=O)C1=O)C2=CC=CC=C2,63.68
CCOC(=O)[CH]1CN(CC2=CC=CC=C2)C(=O)C1=O,63.68
CCOC(=O)[CH]1CN(CCC2=CC=CC=C2)C(=O)C1=O,63.68
CC(C)N(N=O)C(C)C,32.67
O=NN(C1CCCCC1)C2CCCCC2,32.67
O=NN(CC1=CC=CC=C1)CC2=CC=CC=C2,32.67
O=NN1CCN(CC1)N=O,65.34
CC1=C(C)C(=C(Br)C(=C1C)C)C,0.00
COCC1=C(C)C=C(C)C=C1C,9.23
CC1=CC(=CC(=C1O)C)C(=O)C2=CC=CC=C2,37.30
CCC(CC)(C#N)C1=CC=CC=C1,23.79
CN(C)CCC1=C(C)C=C(C)C=C1C,3.24
CCOC(=O)C(C(C)=O)C(C)=O,60.44
[O-][N+](=O)C1=C2N=CC=CC2=CC=C1,56.03
CCCC[CH](CC)C(=O)CC(C)=O,34.14
CC(=O)CCC1=CC=C(Cl)C=C1,17.07
COC1=CC=C(C)C(=C1)CN(C)C,12.47
CC(C)(C1=CC=CC=C1)[N+](C)(C)C,0.00
CN(C)CCC1=C(C)C(=C(C)C=C1C)C,3.24
C[N+](C)(C)CC1=C(C[N+](C)(C)C)C=CC=C1,0.00
CCN(CC)CCCNC1=C2C=C(OC)C=CC2=NC3=C1C=CC(=C3)Cl,37.39
COCC(=O)C1=CC=CC=C1,26.30
CCN(CC)CCC[CH](C)NC1=C2C=C(C)C(=CC2=NC=C1C)Cl.OP(O)(O)=O,105.92
CCCCCC(=O)CC(=O)CC,34.14
CCC(CC)(CC)[CH](O)C1=CC=CC=C1,20.23
CC(C)(C)OC(=O)C[CH](O)C1=CC=CC=C1,46.53
ClC1=C2NC3=C(Cl)C(=CC(=C3SC2=C(Cl)C=C1)Cl)C#N,35.82
CN(C)C1=CC=C(C=CC(=O)C2=CC=CC=C2)C=C1,20.31
CCCCN(CCCC)C(=O)C[C](C)(O)C1=CC=CC=C1,40.54
CCOC(=O)[CH](C#N)C1=CC=CC=C1,50.09
CN(C)C(C1=CC=CC=C1)C2=CC=CC=C2,3.24
O[CH](C1=CC=C(Cl)C=C1)C(=O)C2=CC=C(Cl)C=C2,37.30
CCCC(=O)CC(=O)CC(C)C,34.14
CCN(CC)CCCC#N,27.03
CC[CH](C(=O)OC)C(=O)C1=CC=CC=C1,43.37
CC(=O)NC1=CC=C(C=C1)C(=O)[CH]([CH](N2CCOCC2)C3=CC=CC=C3)N4CCOCC4,71.11
O=C([CH]([CH](N1CCOCC1)C(=O)C2=CC=CC=C2)N3CCOCC3)C4=CC=CC=C4,59.08
O=C(C=CC1=CC=CC=C1)C2=CC=C(C=C2)N=CC3=CC=CC=C3,29.43
NC1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,43.09
CCOC(=O)NC1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)N(C)C,58.64
CN(C)C1=CC=C(C=CC(=O)C2=CC=C(NC(C)=O)C=C2)C=C1,49.41
CCN(CC)C1=CC=C(C=CC(=O)C2=CC=C(NC(C)=O)C=C2)C=C1,49.41
CCCCOC1=CC=C(NC[S](=O)=O)C=N1,68.29
NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2.C=O,102.15
OC1=C(CCCC2=CC=C(OC3=CC=CC=C3)C=C2)C(=O)C4=C(C=CC=C4)C1=O,63.60
OC(=O)C1=C(Cl)N=CC=C1,50.19
OC(=O)CSC1=C(C=CC=C1)C(O)=O,74.60
O=C1C2=C(CCCC2)C(=O)C3=C1C=CC=C3,34.14
CCCCCN(CCCCC)CCCNC1=C2C=C(OC)C=CC2=NC3=C1CCCC3.OP(O)(O)=O,115.15
CCCCN(CCCC)C(=N)C1=C(C)C=C(C)C=C1C,27.09
NC1=CC=C(C=N1)C(O)=O,76.21
CCCCCN(CCCCC)CCCNC1=C2C=C(Cl)C=CC2=NC3=C1CCCC3.OP(O)(O)=O,105.92
[O-][N+](=O)C(=CC1=CC=CC=C1)C2=CC=CC=C2,43.14
