"row ID","BalabanJ","BertzCT","Ipc","HallKierAlpha","Kappa1","Kappa2","Kappa3","Chi0","Chi1","Chi0n","Chi1n","Chi2n","Chi3n","Chi4n","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","MolLogP","MolMR","MolWt","HeavyAtomMolWt","NHOHCount","NOCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","TPSA","LabuteASA","PEOE_VSA1","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA9","SMR_VSA10","EState_VSA1","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","EState_VSA10","VSA_EState8","VSA_EState9","VSA_EState10","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12"
"Chi1n",-0.6746949572368693,0.5480244597487827,0.67399708452111,-0.42808007694626643,0.712249856411047,0.5516411447536173,0.10431451525602393,0.834240947761854,0.8907482412890114,0.9542764830376912,1.0,0.9276311505453597,0.9023043086542586,0.8567932170848152,0.8489197858519185,0.7882684738514698,0.6005361730761531,0.5798650609414732,0.5537590418514118,0.1663651294668646,0.8539852573763214,0.6455773429691177,0.5489978448484342,0.12858727508800688,0.20012599609141582,-0.10899974926018967,0.10191987650703076,-0.23046482377095293,0.18905644957211243,0.9125418492338012,-0.021854406449691496,0.8713073775823206,0.15362817230377757,0.12687670226790138,-0.04610892739576943,-0.15653842699066306,-0.1390718681534085,0.2518209207357669,0.3799129374357747,0.31550685175666576,0.2230715525902345,0.11478755581319963,0.027130877607418846,0.004662780913229914,0.07071996443171003,-0.08086752912071833,0.03929232144551752,-0.025134779829795253,0.03028868494117277,0.16263272888245214,0.39433155590366653,0.2479321658465267,0.39006451696289796,0.06082738019067397,-0.31771817635264743,-0.1915633310260356,0.11117278366628104,0.12161049595991909,0.4680220260408157,0.20141618094317773,-0.007958013248439262,0.31424290475557515,0.18304143980888118,-0.24925164649645984,-0.0702102391035899,-0.19224323935463572,0.5883349611563092,-0.31697339354811216,0.16465529425692224,0.27102017835547354,0.17563744934857975,0.13935241986190672,0.48064276423064867,0.3384673397455805,-0.18402365814762536,0.1399449597253436,-0.07010964355670223,0.009417711112843417,-0.48465661816137506
"Chi2n",-0.5664466774342137,0.39654284591073724,0.5484297993468326,-0.22982132958657817,0.6414432857382888,0.34750073389684566,0.041482856308908723,0.7283174053932635,0.7262393673324112,0.8880611366569914,0.9276311505453597,1.0,0.9390899081097674,0.9111578949632428,0.784928534420228,0.7270181926502974,0.6902946252363684,0.6305303480256728,0.6159844190215926,0.10549990953371373,0.718178507063352,0.5358741037850461,0.4278218185244217,0.11913099159382753,0.11669186202644338,-0.18757844260662063,0.09504081907774206,-0.2740375357680054,0.05542832899920052,0.8204562135690306,-0.06951821700509259,0.7397565816419401,0.15825358449771307,0.08934665975083157,-0.08325653562665233,-0.16968792991412174,-0.17453123025254272,0.18807799173323925,0.3854127958510597,0.2716527080996629,0.22773359516848876,0.10088648168609789,0.02619965121555327,-0.01380731476443633,0.03030875447855542,-0.06696736638118758,0.09432055864814386,-0.040614937188044674,-0.05473603204921114,0.2909801906636198,0.5571087648362723,0.23814552031176467,0.19381433363718198,-0.0261277421487498,-0.3393178597960323,-0.10187889468555598,0.17831413773844113,0.11039529690313347,0.4180859722639896,0.20007072940740125,-0.09868789224003649,0.2012143546463589,0.18636942212509425,-0.23265664147328527,-0.01297565234131932,-0.15377154404038204,0.4806744844237547,-0.310151836729808,0.10937019780346126,0.2814174722393322,0.21862265515852297,0.22592980677569732,0.5931742185046882,0.13259702558416275,-0.16326023626061112,0.05728735602656777,-0.0944764146282788,-0.038083774193594176,-0.4678106529235809
"Chi3n",-0.6119814953928242,0.39915779843392885,0.5542871320531538,-0.21283316013917644,0.5103964662264899,0.2550972286836143,-0.1339751508521542,0.647981903516829,0.7011858366556328,0.8043911427284697,0.9023043086542586,0.9390899081097674,1.0,0.9788577733832047,0.7011034576105007,0.7042798616550959,0.633409931441958,0.6868364143249368,0.6751632292532601,0.06876117751817938,0.6612358460653482,0.4942001657530213,0.3974985597092489,0.09978377671342681,0.08078750126469826,-0.2121704894214649,0.07691189489958071,-0.2971253363504163,-0.053789889875547406,0.7527181574007977,-0.08472198365937823,0.6907725676792126,0.1549981476976091,0.07733553138330668,-0.1096075103987473,-0.17234582200019805,-0.1673513726019135,0.18282616794717046,0.36280751411241985,0.2571540084519977,0.23086742273247157,0.09844956925204933,0.019456551943289005,-0.021821669496755226,0.03014296288619957,-0.08410864454043654,0.08048148425064797,-0.027240490653453044,-0.06893109522008108,0.32232459105088795,0.49046938627310915,0.22196957957572155,0.19698655836753812,-0.02139749933966518,-0.31962154733400555,-0.12344521894593512,0.15501037852871657,0.12521742585716136,0.45304332442073125,0.23793602091247332,-0.12450354823058378,0.1499956451770152,0.16020167705062494,-0.2138968002435664,-0.02806443211688615,-0.17191967238302763,0.4522169450957705,-0.2867468168485572,0.09592494558276746,0.23779543271439518,0.22051548094642864,0.25379091401136084,0.5403832986447349,0.12486360399860953,-0.1627269162438216,0.09097476411079787,-0.12191797413642935,-0.03330898366710026,-0.4441069523368214
"Chi4n",-0.5958555797825263,0.3598407692636129,0.5192356324552914,-0.1594111376901426,0.42881307619320114,0.1789886732526252,-0.17263817104507684,0.5741378492396187,0.6397872157083838,0.7397156135530215,0.8567932170848152,0.9111578949632428,0.9788577733832047,1.0,0.6413691199650009,0.6717943004005966,0.6225896602526677,0.678766046835804,0.7056598616273595,0.050409996207238426,0.6007530017104905,0.4415853519692039,0.34864943020578926,0.08859775827192334,0.04870894820569572,-0.23270965237413535,0.06786349160950168,-0.30979817668706733,-0.11441427929150795,0.6868370567362603,-0.10496378596682773,0.6278145450016162,0.14160470781931114,0.060992001372242914,-0.1115859027864453,-0.17768086139179395,-0.1579951214194002,0.15394781494967008,0.35507837637374795,0.24074971509101425,0.2236341527491441,0.09136316517252922,0.014700671356694825,-0.023782077113518978,0.013163886166876476,-0.0847124332999605,0.07071968949358129,-0.03830298745718909,-0.07812756969365117,0.33424700864053414,0.4981546790269369,0.2021474956262693,0.15153138469659544,-0.03689579213523009,-0.30274962125621346,-0.13227125628652162,0.15143096627918995,0.12256808035496522,0.4477140328920644,0.2553486937557251,-0.15629466033336525,0.1086335618597109,0.16324678527788336,-0.2070240400270396,-0.03994830468408062,-0.1738178881928007,0.403145877017468,-0.27213213294491195,0.08310100812633137,0.2096530456954562,0.2249204381585935,0.26078036817441513,0.5354528402374523,0.07780437905927726,-0.15323031439596596,0.09244217136502775,-0.13506630181666845,-0.039555985186732076,-0.4168325870062225
"Chi0v",-0.4728319702902156,0.5767620577475031,0.6242711812269448,-0.30356567805221985,0.8442610624926885,0.63448365123762,0.24266847785901324,0.8614721569953899,0.8380608039365375,0.9093230952242745,0.8489197858519185,0.784928534420228,0.7011034576105007,0.6413691199650009,1.0,0.8912498373548587,0.7540338916248279,0.6652209330753437,0.6039320653962271,0.3241896583477065,0.9303468743006501,0.8648539289992154,0.794597171107003,0.07077838463805446,0.2142771584544895,0.05270727265651252,0.06105911053420673,0.03331302481028064,0.27744246130436345,0.8976003378503172,0.007150666409422668,0.9404345042793671,0.06255218735850933,0.11429367537982246,0.03455678931746258,-0.05593664343190055,0.05471995107509023,0.25505104429325437,0.35276961373147864,0.29644173601076457,0.1865461510211822,0.10983797757957518,0.07395547756252152,0.032793801845418795,0.09396063391275528,-0.087528745098364,-0.045735017754973704,0.004998795452206907,0.07787075659955058,0.11359207421845836,0.29944838719942624,0.23904199306453786,0.33026760373638236,0.06714220692274349,0.04947468611882795,-0.15251273145320104,0.09383404239253348,0.1055313166961741,0.35987373858520544,0.16193928836736035,0.07949137904219993,0.3396465468966584,0.2234468655782215,-0.10862816221954119,-0.08495187898956903,-0.14927329815360665,0.4898319588994991,-0.07587708939064482,0.1316076013872786,0.26595925095651424,0.14377330323209808,0.11837440149992844,0.3530736587477214,0.29278107215721777,-0.07415692842079007,0.12112584521366591,-0.08111508690688139,-0.005165546886383957,-0.06415138449319176
"Chi1v",-0.5841385044090299,0.45742636262601966,0.5537376423717585,-0.10445711523960871,0.6665658448030007,0.5176563884264924,0.16673112551118563,0.6782913289610896,0.7184684916917637,0.7611552764281274,0.7882684738514698,0.7270181926502974,0.7042798616550959,0.6717943004005966,0.8912498373548587,1.0,0.8902470823776516,0.8572033064844662,0.8133380240788461,0.2968481088135489,0.8213691053873359,0.7641286980698073,0.6956353109881369,0.04104808681020615,0.09872094772838053,-0.0015858274796553826,0.02696335725631429,0.011933325985281379,0.1810244582133342,0.7721785756391166,-0.060198186849803687,0.8099136426310515,-0.001539212094622373,0.05976743833357258,0.05551030815266236,-0.06834769814530095,0.150789769031192,0.214150088646508,0.29716248527546973,0.2615285120554716,0.1874625332534852,0.06870192704201686,0.07884411595723097,0.03238098134106638,0.06889455362883944,-0.12766392390047454,-0.03162350438015812,-0.04349751385726111,-0.008108502606913934,0.1009360220417346,0.30646191450454296,0.2955792382803608,0.21902141439082523,-0.0113686733404843,0.09828303424596357,-0.11043135023790804,0.06181491626149608,0.08030712444311026,0.4124547144170857,0.2587629209677984,0.02262352888346607,0.23977543240218838,0.16884665585922515,-0.1964160624508954,-0.07434379012733662,-0.059185981608336324,0.3037143585905002,-0.1417986358110343,0.07835380284994392,0.24053769295459307,0.20334907982705083,0.05984361082581408,0.32652328559963173,0.20919960437052348,-0.07723864995021545,0.08630417837170352,-0.1451953639199802,-0.05846635286482243,0.052032420837668604
"Chi2v",-0.40098617367963085,0.24485483911885794,0.3526471028651864,0.1769381431907368,0.5299437465949886,0.2513488329206557,0.10052827991114696,0.4803484989271632,0.4513183500244344,0.5840686055653277,0.6005361730761531,0.6902946252363684,0.633409931441958,0.6225896602526677,0.7540338916248279,0.8902470823776516,1.0,0.9239197380476611,0.8852526981562826,0.24570285681749415,0.6024667893841259,0.6072736234251631,0.5395826908697479,0.01243174343579814,-0.018637497797129438,-0.06137132175238063,0.003453959284647181,0.022872785109412975,0.022177236454696957,0.582781912466489,-0.110850363411941,0.5910807984756462,-0.024786343215727532,0.004954417161216126,0.03262437091524601,-0.08766156708171953,0.15691449905874447,0.14017607775407087,0.2598333990434431,0.17712659792711444,0.16480893594018325,0.03544836933912377,0.0844772474766289,0.014084954990075102,0.02340752163877944,-0.10753492577788519,0.019974924960325584,-0.05992475021500778,-0.1098655776943318,0.19816412221458982,0.4308693593259613,0.25537113787098165,-0.031216354868122312,-0.11293618135834778,0.15766028843039837,0.02374732972283979,0.11255970906842536,0.05082109256358254,0.3096403940363295,0.23955640785297386,-0.06559046275711616,0.08694686722455681,0.14235159272347372,-0.12547110790874239,-0.004723416846268574,0.019927345279666792,0.10334192386906826,-0.06610121554877095,-1.5999661861962772E-4,0.20924148683930446,0.24127761229625405,0.12484936153364258,0.38025729124801216,-0.04401035774726877,-0.015049093738203309,-0.015510805955697463,-0.1691143946389276,-0.11241143598005167,0.1782355817537793
"Chi3v",-0.4504234707589314,0.25026220072672445,0.35142482719561685,0.16843714525658887,0.39270876221783624,0.16250315765108103,-0.10304617099364802,0.40287734023176347,0.43354450908572356,0.5104135215895744,0.5798650609414732,0.6305303480256728,0.6868364143249368,0.678766046835804,0.6652209330753437,0.8572033064844662,0.9239197380476611,1.0,0.9617105390218372,0.2036981686071597,0.5476299101088777,0.54394378303611,0.4861177263882229,-0.010685178447887144,-0.05322859841123354,-0.06362018304207337,-0.02301788993824006,-0.014549497733497835,-0.08100556484193736,0.5155171164743966,-0.12922839068351832,0.5387462826489251,-0.023660611371498087,0.0014887570859156713,-0.004784758140482296,-0.08029683410869345,0.18668005139704366,0.11089170659327695,0.23066479393190806,0.16945649731237036,0.17555728127972026,0.042248022407694416,0.07352383735978958,-0.008252287372117924,0.02218539276204985,-0.11833681865141463,8.032201484634894E-4,-0.0415612605767446,-0.11497708893885682,0.21688943418287132,0.36504460598284416,0.24154517291383168,-0.021331947771916236,-0.09876715487597963,0.15504408493492186,-0.015159094487709175,0.08953501130848082,0.06476086147589202,0.3406681960655868,0.27774824412079435,-0.0744418751341574,0.052755057083983585,0.11160053585802593,-0.14708978528796635,-0.02277761850894264,-0.014860868604187408,0.09975939732917943,-0.07142497799720403,-0.012698009605698063,0.1774378074248624,0.2252629237722207,0.1510900960402067,0.33415396193967484,-0.046264937822561775,-0.02658722869726165,0.024460522028680397,-0.1864426568959686,-0.1056519939253105,0.1691606913956112
"Chi4v",-0.45760238611361365,0.23104725532244394,0.31919214063036966,0.17858100226751605,0.31317604770692065,0.092269038733734,-0.14839913598637813,0.3480604396732526,0.3956179893570795,0.4650989398294019,0.5537590418514118,0.6159844190215926,0.6751632292532601,0.7056598616273595,0.6039320653962271,0.8133380240788461,0.8852526981562826,0.9617105390218372,1.0,0.17528606072402733,0.497286456604438,0.4807532539655353,0.4254524022062594,-0.016140450450645084,-0.06899865475548018,-0.07292922123714138,-0.027201055553439303,-0.03782485347390787,-0.14216420997256873,0.46599263206625885,-0.1369789334488086,0.4863807708573189,-0.028254212285781413,-0.008529157233319658,-0.005216925773539095,-0.07879521002064872,0.184592758826871,0.07933005148263239,0.21722014417899319,0.16136387725751397,0.17499178287513248,0.0403924126390283,0.07390161820928441,-0.01349617737933661,0.006912533922030427,-0.11289827208465902,-0.0047993829451259485,-0.04755410266907878,-0.11753239375640444,0.22408055693677248,0.36875936895122424,0.21717159503331362,-0.04324291552812299,-0.10281981006724525,0.1427611684887672,-0.03129829332863044,0.09175236339521449,0.06914188275592673,0.33949870146012723,0.28904036737935235,-0.09819323715038565,0.024616116180178733,0.11162857184696669,-0.16271614535091844,-0.029890055672410883,-0.0221908018700822,0.07996253712307409,-0.08225977433319635,-0.013006070879501936,0.15020735193139564,0.22241676060614593,0.16206525272870848,0.33527779954964376,-0.07454790885133614,-0.03133547875714479,0.03763265265240905,-0.18729827517355624,-0.10445921185910084,0.15200268837022524
"MolLogP",-0.056032708212707616,0.366968916713498,0.24247515805390987,-0.2000074050248054,0.20174868218801817,0.13923874234044803,0.014189984015941886,0.2615270870591918,0.27825370614709993,0.22024760086994624,0.1663651294668646,0.10549990953371373,0.06876117751817938,0.050409996207238426,0.3241896583477065,0.2968481088135489,0.24570285681749415,0.2036981686071597,0.17528606072402733,1.0,0.4016219776293638,0.33431413399100673,0.35034319745485404,-0.298537238164047,-0.29818486398641325,-0.030780299572671428,-0.294165662378809,-0.12527265420631534,0.011415904125650448,0.20293956318802828,-0.2509458970050466,0.32797585720039235,-0.3938006001368443,-0.06560729549978363,0.10650822448784418,0.06955509218466949,0.08711863174071693,0.26338385526566155,0.3409910340032499,0.08473178382451767,-0.21021266502154706,-0.08975614104301084,0.05730359590083588,-0.01309331397824363,-0.05303616903083581,-0.021618530530286742,-0.31258981273846903,0.08301992034786543,-0.019102739924573613,-0.004170433416111965,0.03592702948582654,-0.3026944633641574,0.3433917721243417,0.1835007660923933,0.16900665328713912,-0.15755455020438186,-0.0983227678250485,0.007011598419668959,0.028248571875660974,-0.035404562338082785,0.1366805384061665,0.28802642071189627,0.09460296936599419,0.07238429991812458,-0.21138584537034166,0.1112392878583198,-0.04135039164030256,0.05697098325414087,-0.36882406802777,-0.39368889984505323,-0.12162248073588361,0.021713129909440052,0.053746437544539005,0.38867269066687055,0.10182869583637227,0.2232313041940194,0.1283758628795696,0.07368733590340448,0.15209743403495768
"MolMR",-0.538799507087662,0.719080980471998,0.6898896742312706,-0.5164206496264544,0.7385682195228698,0.6298523674139651,0.1693356175087877,0.8561091121565282,0.9071485988315545,0.8905585927824226,0.8539852573763214,0.718178507063352,0.6612358460653482,0.6007530017104905,0.9303468743006501,0.8213691053873359,0.6024667893841259,0.5476299101088777,0.497286456604438,0.4016219776293638,1.0,0.8031616976879883,0.7460779450951103,0.13099797948085282,0.1925744479997561,0.007115908040681786,0.12200589904587635,-0.0826158307583157,0.2312056745670928,0.861525106013564,0.008478714317641392,0.9528016236533633,0.005040653300921713,0.15180728098299381,0.03550661246729133,-0.09048520551427672,0.03015945801824629,0.35871609067963245,0.36079251520305733,0.31507281493543793,0.13440820821695554,0.08674171904256921,0.04393015794932046,0.013237539246204782,0.10829361359124512,-0.16442024781220477,-0.22845440658892952,0.008503353196558712,0.14480862507706466,0.0628672404393948,0.10931498799556853,0.15368391609171891,0.5530809425937907,0.1404991589833764,0.0361830457805178,-0.29679020944745177,0.010350290635935233,0.07934224549207185,0.36103082441882506,0.11497661365379327,0.14409937130959538,0.47624088941385184,0.24928545590630413,-0.14680245198263234,-0.19922253189980202,-0.25396299587318655,0.582868492066043,-0.10006617192066855,0.16395545635255554,0.1493830203070621,0.015603690360942389,0.03732455365643427,0.20983681155825085,0.5357530221452332,-0.10560044329875581,0.27053770552915934,-0.0642483852596615,0.017457349448790856,-0.15641184470436326
"MolWt",-0.3811440749015721,0.6301508920557197,0.6291459035047786,-0.33353215665819125,0.7772380310368523,0.5702365403771413,0.21782152321194842,0.8109774608407296,0.7850764032403309,0.6971945133821278,0.6455773429691177,0.5358741037850461,0.4942001657530213,0.4415853519692039,0.8648539289992154,0.7641286980698073,0.6072736234251631,0.54394378303611,0.4807532539655353,0.33431413399100673,0.8031616976879883,1.0,0.9893619290972114,0.05279944387498825,0.29261124167474206,0.27125759520066617,0.04443878224481406,0.32805383969184776,0.25406311663086223,0.8104990971848575,0.158764682419259,0.8903845126667286,0.0500160023621916,0.1483837275259506,0.10419642609404696,0.048273946649984474,0.09237927203938989,0.25881989492385093,0.25767681277030374,0.19332722734053512,0.12126240049875024,0.09675280506503008,0.09840399182703238,0.06993708691761433,0.15218378668407867,0.03170986856019362,0.07589413806775869,0.005910261517406336,0.11215445790839013,0.018601864127898018,0.053133059277791495,0.09850820572588498,0.3863164954780605,0.09640878254088851,0.2495930658785601,0.03711353344292598,0.13875613376747814,0.14476964166582157,0.24480126300756377,0.073557019266202,0.13573790048841516,0.25760435944208915,0.12702678988037377,-0.017701340489287218,0.11498502696255718,0.0633631475285375,0.3901116206315207,0.013579102718725821,0.12783179144008006,0.16898554164383023,0.09666165694158121,0.0288593583209133,0.12074791098526468,0.351788313268359,-0.011841034433998478,0.15718384754238257,0.08587973984449286,0.032684335235026424,0.1377272480460076
"HeavyAtomMolWt",-0.32201533496555346,0.65120426285657,0.6043177331339972,-0.35355972450006173,0.7158245508261943,0.5148597964135938,0.1816463669970708,0.7656178909435947,0.7416767914677733,0.6065088862321979,0.5489978448484342,0.4278218185244217,0.3974985597092489,0.34864943020578926,0.794597171107003,0.6956353109881369,0.5395826908697479,0.4861177263882229,0.4254524022062594,0.35034319745485404,0.7460779450951103,0.9893619290972114,1.0,0.02279712039321693,0.30573092189972306,0.3360785491043352,0.017655480748918376,0.4017079752292538,0.22245752181993222,0.7433527986026564,0.20280262968318982,0.8441564999357204,0.020062642943361506,0.15356859226591127,0.12932950903343837,0.08392945044642797,0.12229593697003789,0.2539414477418367,0.2189211783577102,0.1574938098001537,0.08672113784182298,0.09175646937248177,0.10663063013394691,0.0768772789431694,0.16471460802951496,0.04834589220991935,0.06833536498460278,0.023859902523890204,0.13755529136101138,-0.015709823792179695,-0.039436860951971256,0.026803665694509947,0.40488500189345655,0.12050928433990765,0.3210934600349313,0.06999003917277186,0.1344146540332258,0.14765392421558532,0.1914742988016887,0.03578941728635775,0.16532314659918038,0.2450614399493288,0.0960417273664224,0.017078829453152318,0.14541374988978018,0.10044058447291573,0.3579706535625426,0.06172768479941578,0.10944677315446565,0.1088123576368604,0.06824138030253407,0.00822704463716715,0.03320517723790454,0.373132607872679,0.01570201585449808,0.1890000818265025,0.11233073016573088,0.040152605941409424,0.20705309211824166
"NHOHCount",-0.10653426257006245,-0.002449710629515987,0.028108864156308214,-0.04339756384331292,0.11400610496438471,0.1346973522486522,0.11240503376088783,0.0976080308770167,0.09239597422308049,0.10888961932169722,0.12858727508800688,0.11913099159382753,0.09978377671342681,0.08859775827192334,0.07077838463805446,0.04104808681020615,0.01243174343579814,-0.010685178447887144,-0.016140450450645084,-0.298537238164047,0.13099797948085282,0.05279944387498825,0.02279712039321693,1.0,0.1719334364557452,0.025623138772269884,0.9677391093099837,0.0684371729834102,0.11078680028324595,0.13224506696789262,0.24961033642807948,0.0860440875680517,0.2914453089555303,0.0954321071783624,-0.07001833442871397,-0.08937315807548414,-0.06533446617205162,0.028373625756722524,0.030088439019635073,-0.0685323019951104,0.04548344651007523,0.04212908105911319,-0.08834996210298404,0.029088064265029974,0.06213660328350948,-0.029840670870622192,0.024947801158172203,-0.06744405229535581,0.07165112712064423,-0.009115262755516761,0.020740929244775247,0.13247561664779187,-0.007136395825890133,-0.04715782569592702,-0.025716661093620207,-0.061653121080615735,0.05699453191064731,-0.025807881639517086,0.06759312206820525,0.03911000750290942,-0.06712421478142647,-0.0046234100620181256,0.09039565553478296,0.01402696591823253,-0.0334533811718712,-0.09706609825151426,0.12482240013782306,-0.006494825663584009,0.43045487790352405,0.12914444954337534,-0.17479864780184085,-0.043681999191338354,0.029014865815902804,-0.029419112583964586,-0.05327846765486472,-0.03152720729120157,0.15449444676381255,0.05145482501694582,-0.09780579619536231
"NOCount",-0.10805487203840117,0.3643843105571603,0.23847741587371254,-0.45452738214708127,0.29793370694717913,0.17727813941525516,0.024389000102852203,0.40857084888952355,0.3729756129576262,0.2822029891363484,0.20012599609141582,0.11669186202644338,0.08078750126469826,0.04870894820569572,0.2142771584544895,0.09872094772838053,-0.018637497797129438,-0.05322859841123354,-0.06899865475548018,-0.29818486398641325,0.1925744479997561,0.29261124167474206,0.30573092189972306,0.1719334364557452,1.0,0.6478494654364503,0.16729563865407654,0.6207298371623505,0.20707576753696008,0.38146632567566013,0.7928475157236126,0.30326219938711857,0.264543440120165,0.2772362704364086,0.24940337808497173,-0.00339609073549907,-0.0022678374494442526,-0.16366326351032642,-0.08592330403190207,0.03503847086391622,0.11972560518211851,0.11625672882969629,0.06267061561273861,0.1774877589903606,0.21324032410823335,0.11073592047774507,0.16395416999456916,0.03688514356138467,0.44528985190174974,0.0032656462573603267,-0.06624980435016666,0.03235248276098793,0.04335639734650964,0.09454531742144501,0.00613781100345947,0.10793485841116135,0.2269038904507906,0.2473439409077511,0.04868814541348106,-0.14433236069621155,0.19864735393984406,0.033647311037546694,-0.1820212605920227,6.665958499115823E-4,0.20838275810201917,-0.04077715750317003,0.4690270979245068,-0.15439753614393878,0.26452759580749086,0.2887407651580352,0.1238294418801213,-0.013226059373223529,-0.02996147566311537,0.04879677220164754,-0.03275491149134989,0.12537554654990038,0.054434292997839306,0.09779600762564036,-0.20417059408022384
"NumHAcceptors",0.08585081117012762,0.25176881380886595,0.06527644025055561,-0.24702999474166756,0.18804903271844184,0.04717102198057354,0.006431655192930442,0.23134014034676856,0.15893117513286095,-0.006771588293486993,-0.10899974926018967,-0.18757844260662063,-0.2121704894214649,-0.23270965237413535,0.05270727265651252,-0.0015858274796553826,-0.06137132175238063,-0.06362018304207337,-0.07292922123714138,-0.030780299572671428,0.007115908040681786,0.27125759520066617,0.3360785491043352,0.025623138772269884,0.6478494654364503,1.0,0.048791280780694196,0.8507833517414684,0.1772570605861639,0.18389918895644985,0.5693593851694373,0.13908160614030543,0.10018702596760411,0.1668771270397131,0.25853573946861,0.349792559572562,0.26539454319191885,-0.24916475210645042,-0.1291109234538349,-0.04143888832767994,-0.04831757882119998,4.838453540374295E-6,0.027914918963805706,0.12421274985668924,0.13470794285347432,0.2662211870516262,0.1837358808403436,0.03205362865566154,0.4455435552928792,-0.09108746813746679,-0.138895050747472,-0.11076736773612585,-0.09156573160403905,0.07200257710554618,0.279531098485685,0.2915808319463647,0.15926846716425716,0.16667564640179605,-0.045544051315391784,-0.13319024652032926,0.17737257553142466,-0.06993687008864424,-0.23141539716660978,0.018171725629362007,0.3667499443140349,0.3452341430262393,0.06861702071455679,0.07087637042656462,0.031404909380694644,0.17782813906560657,0.01530516559889072,-0.055115244172828176,-0.17242645790994895,-0.07337164013847118,-0.05572039270960178,0.0981213134288246,0.3855497745812359,0.047726545638729245,0.1618504205684451
"NumHDonors",-0.09230593003659625,-0.01309975249351043,0.014237667068978721,-0.022872315721548554,0.09707130462048194,0.12130921567448791,0.11050876067512497,0.07617920453115219,0.07033226422159128,0.08239055335025527,0.10191987650703076,0.09504081907774206,0.07691189489958071,0.06786349160950168,0.06105911053420673,0.02696335725631429,0.003453959284647181,-0.02301788993824006,-0.027201055553439303,-0.294165662378809,0.12200589904587635,0.04443878224481406,0.017655480748918376,0.9677391093099837,0.16729563865407654,0.048791280780694196,1.0,0.08918837577131188,0.10031641503483488,0.10947933016546527,0.24232696714367444,0.07421559343714647,0.2797351808023745,0.08119983144339024,-0.07189121430909634,-0.016735733369793906,-0.04381223824897882,0.02453027315101684,0.017811446612947313,-0.08362277811220639,0.02841189236422308,0.028859961610194478,-0.08807789532807403,0.043279574575037644,0.05102707327254791,-0.03796077305802619,8.574264820676153E-4,-0.07500200106914882,0.10018355660149542,-0.0022658346669362788,0.02173949091394374,0.10861868143405219,-0.02347574162739458,-0.04850832044781809,0.005696725837223924,-0.06666987022905677,0.05373730098068843,-0.019446023943128585,0.05151693260773367,0.028236054310247897,-0.0725654615316335,-0.01331445070763273,0.12762393687873416,0.006447139403896796,-0.04761721652007318,-0.1009390918861147,0.10076274455094253,0.041905404996101604,0.39759886159227786,0.124586428915002,-0.1772400407746977,-0.05247959148564272,0.017093316681758498,-0.03503595478261173,-0.05691323432999297,-0.02885917739422216,0.13159661610707532,0.05015509157344902,-0.05218737521661004
"NumHeteroatoms",0.19121201087239853,0.12830939381688702,-0.0129498137377626,-0.01642371359273347,0.18668989367999592,0.02554120756957086,0.0914066226388746,0.13497291156838065,0.025307612842867627,-0.13154948883880957,-0.23046482377095293,-0.2740375357680054,-0.2971253363504163,-0.30979817668706733,0.03331302481028064,0.011933325985281379,0.022872785109412975,-0.014549497733497835,-0.03782485347390787,-0.12527265420631534,-0.0826158307583157,0.32805383969184776,0.4017079752292538,0.0684371729834102,0.6207298371623505,0.8507833517414684,0.08918837577131188,1.0,0.1542685202568946,0.10200633322831307,0.54337961084933,0.07413337362871339,0.0503007937856472,0.13572707441561008,0.3015055749732342,0.3381983778032862,0.26641440138125116,-0.23712039622628595,-0.2533120405733309,-0.12085126504165203,0.001974350709259836,0.04444472190590531,0.09098908962162675,0.1718989647805827,0.1828719111917492,0.2901780397536618,0.24158896852397044,0.012846263369647943,0.3644775891497418,-0.08983181160112079,-0.19734320637784855,-0.019423189918851856,-0.2094269647444223,-0.015688098048408358,0.4457391408133618,0.40696476270077553,0.14013503902889451,0.12970642015088998,-0.11607455464848954,-0.09045033153043806,0.11313054107709601,-0.19803762970322686,-0.20604314274750382,0.21373823780401235,0.3885769818326499,0.45461321144844363,-0.14595074740641603,0.27496625311883427,0.10853434640758737,0.2064618301854538,0.023126058770381496,-0.09869926839084762,-0.27458773967644773,-0.19442828396918146,0.15031742913747426,0.020355377488726536,0.3637452791487113,0.005064060763779558,0.41476299965061036
